1, 0.0000000000
10, 0.4000000000
100, 0.2600000000
1000, 0.2490000000
10000, 0.2580000000
100000, 0.2471700000
1000000, 0.2473330000
10000000, 0.2471884000
100000000, 0.2469939500
1, 0.0000000000
10, 0.2000000000
100, 0.2500000000
1000, 0.2620000000
10000, 0.2461000000
100000, 0.2462200000
1000000, 0.2464080000
10000000, 0.2471632000
100000000, 0.2470290400
1, 0.0000000000
10, 0.4000000000
100, 0.2700000000
1000, 0.2540000000
10000, 0.2438000000
100000, 0.2450900000
1000000, 0.2468380000
10000000, 0.2468181000
100000000, 0.2470231900
1, 0.0000000000
10, 0.1000000000
100, 0.2100000000
1000, 0.2570000000
10000, 0.2451000000
100000, 0.2460500000
1000000, 0.2466200000
10000000, 0.2472613000
100000000, 0.2470316600
1, 1.0000000000
10, 0.2000000000
100, 0.1900000000
1000, 0.2640000000
10000, 0.2457000000
100000, 0.2449700000
1000000, 0.2474870000
10000000, 0.2474161000
100000000, 0.2470111800
1, 1.0000000000
10, 0.4000000000
100, 0.2300000000
1000, 0.2490000000
10000, 0.2447000000
100000, 0.2504400000
1000000, 0.2465640000
10000000, 0.2470156000
100000000, 0.2470747800
1, 1.0000000000
10, 0.2000000000
100, 0.2100000000
1000, 0.2540000000
10000, 0.2469000000
100000, 0.2469700000
1000000, 0.2478100000
10000000, 0.2471828000
100000000, 0.2470892500
1, 1.0000000000
10, 0.1000000000
100, 0.2000000000
1000, 0.2580000000
10000, 0.2458000000
100000, 0.2479600000
1000000, 0.2468100000
10000000, 0.2469852000
100000000, 0.2470251200
1, 1.0000000000
10, 0.1000000000
100, 0.2400000000
1000, 0.2580000000
10000, 0.2413000000
100000, 0.2453000000
1000000, 0.2473410000
10000000, 0.2469034000
100000000, 0.2470973900
1, 0.0000000000
10, 0.2000000000
100, 0.3000000000
1000, 0.2320000000
10000, 0.2464000000
100000, 0.2465100000
1000000, 0.2465140000
10000000, 0.2471256000
100000000, 0.2470300700
