1,  0.000e+00
10,  0.000e+00
100,  0.000e+00
1000,  0.000e+00
10000,  4.000e-04
100000,  2.200e-04
1000000,  2.460e-04
10000000,  2.468e-04
100000000,  2.440e-04
1,  0.000e+00
10,  0.000e+00
100,  0.000e+00
1000,  0.000e+00
10000,  0.000e+00
100000,  2.400e-04
1000000,  2.460e-04
10000000,  2.433e-04
100000000,  2.439e-04
1,  0.000e+00
10,  0.000e+00
100,  0.000e+00
1000,  1.000e-03
10000,  1.000e-04
100000,  1.700e-04
1000000,  2.440e-04
10000000,  2.487e-04
100000000,  2.447e-04
1,  0.000e+00
10,  0.000e+00
100,  0.000e+00
1000,  0.000e+00
10000,  2.000e-04
100000,  2.900e-04
1000000,  2.370e-04
10000000,  2.502e-04
100000000,  2.443e-04
1,  0.000e+00
10,  0.000e+00
100,  0.000e+00
1000,  0.000e+00
10000,  3.000e-04
100000,  2.400e-04
1000000,  2.650e-04
10000000,  2.359e-04
100000000,  2.458e-04
1,  0.000e+00
10,  0.000e+00
100,  0.000e+00
1000,  0.000e+00
10000,  3.000e-04
100000,  2.400e-04
1000000,  2.360e-04
10000000,  2.462e-04
100000000,  2.411e-04
1,  0.000e+00
10,  0.000e+00
100,  0.000e+00
1000,  0.000e+00
10000,  1.000e-04
100000,  2.400e-04
1000000,  2.520e-04
10000000,  2.451e-04
100000000,  2.434e-04
1,  0.000e+00
10,  0.000e+00
100,  0.000e+00
1000,  1.000e-03
10000,  2.000e-04
100000,  2.400e-04
1000000,  2.520e-04
10000000,  2.427e-04
100000000,  2.428e-04
1,  0.000e+00
10,  0.000e+00
100,  0.000e+00
1000,  1.000e-03
10000,  4.000e-04
100000,  2.700e-04
1000000,  2.450e-04
10000000,  2.489e-04
100000000,  2.442e-04
1,  0.000e+00
10,  0.000e+00
100,  0.000e+00
1000,  1.000e-03
10000,  2.000e-04
100000,  2.000e-04
1000000,  2.370e-04
10000000,  2.454e-04
100000000,  2.468e-04
