10, 0.100000
100, 0.230000
1000, 0.228000
10000, 0.238700
100000, 0.245260
1000000, 0.245873
10000000, 0.246102
100000000, 0.246100
10, 0.400000
100, 0.260000
1000, 0.252000
10000, 0.247800
100000, 0.246340
1000000, 0.245565
10000000, 0.246146
100000000, 0.246125
10, 0.100000
100, 0.220000
1000, 0.229000
10000, 0.248100
100000, 0.246220
1000000, 0.247080
10000000, 0.246098
100000000, 0.246101
10, 0.100000
100, 0.150000
1000, 0.243000
10000, 0.242900
100000, 0.244210
1000000, 0.246631
10000000, 0.246391
100000000, 0.246090
10, 0.000000
100, 0.320000
1000, 0.245000
10000, 0.248500
100000, 0.244650
1000000, 0.245983
10000000, 0.245955
100000000, 0.246170
10, 0.200000
100, 0.270000
1000, 0.251000
10000, 0.249700
100000, 0.246490
1000000, 0.246532
10000000, 0.246124
100000000, 0.246062
10, 0.500000
100, 0.230000
1000, 0.246000
10000, 0.253200
100000, 0.247270
1000000, 0.246529
10000000, 0.246061
100000000, 0.246128
10, 0.200000
100, 0.230000
1000, 0.266000
10000, 0.242700
100000, 0.247080
1000000, 0.246503
10000000, 0.245904
100000000, 0.246094
10, 0.000000
100, 0.330000
1000, 0.238000
10000, 0.256900
100000, 0.245860
1000000, 0.246341
10000000, 0.246264
100000000, 0.246119
10, 0.300000
100, 0.260000
1000, 0.256000
10000, 0.246600
100000, 0.248000
1000000, 0.246735
10000000, 0.246020
100000000, 0.246105
