 0  0
 1  0
 2  0
 3  8
 4  0
 5  8
 6  0
 7  0
 8  0
 9  0
10  8
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  8
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  8
29  0
30  0
31  0
32  0
33  0
34  0
35  8
36  0
37  0
38  0
39  0
40  0
41  0
42  8
43  0
44  0
45  0
46  8
47  8
48  0
49  0
